,Transaction ID,Medium,Revenue
3539,5RJ416980D706234U,cpc,15.0
3540,5WY76562J9619400K,cpc,15.0
3541,61Y670653C417062N,cpc,15.0
3542,68V16790NN856334T,cpc,15.0
3543,6CR34425PM362245M,cpc,15.0
3544,6DR78919K75912103,cpc,15.0
3545,6F6134990M460932L,cpc,15.0
3546,6G385961RV129670T,cpc,15.0
3547,6KD71561RN868700H,cpc,15.0
3548,6U022304LH5023007,cpc,15.0
3549,6UG255279P7028451,cpc,15.0
3550,73Y33491UK3787148,cpc,15.0
3551,76K42970GB418044D,cpc,15.0
3552,7B154945K3069464K,cpc,15.0
3553,7L08405500975620E,cpc,15.0
3554,85Y02234WJ308582T,cpc,15.0
3555,89458299708722430,cpc,15.0
3556,8D33352798562531H,cpc,15.0
3557,8F484385G3055044D,cpc,15.0
3558,8LU10416DU236750P,cpc,15.0
3559,8M296693MD538961P,cpc,15.0
3560,8R035322EP9221546,cpc,15.0
3561,8TJ61220EE616884P,cpc,15.0
3562,8UT441304U109764K,cpc,15.0
3563,8WG55481B4507230P,cpc,15.0
3564,93N15088162997048,cpc,15.0
3565,9AA86558PE571850F,cpc,15.0
3566,9AW84728WA780304A,cpc,15.0
3567,9EN01851UW562820K,cpc,15.0
3568,9FY783343L821020V,cpc,15.0
3569,9GB2530276619850Y,cpc,15.0
3570,9KV53703WP266851L,cpc,15.0
3571,9VJ036225V579094L,cpc,15.0
3572,9XM25063JD9252104,cpc,15.0
3573,ICC6336835225,cpc,15.0
3574,ICC6337145471,cpc,15.0
3575,ICC6338687422,cpc,15.0
3576,ICC6339601793,cpc,15.0
3577,ICC6340060515,cpc,15.0
3578,ICC6340659765,cpc,15.0
3579,ICC6342487743,cpc,15.0
3580,ICC6351543099,cpc,15.0
3581,ICC6840838637,cpc,15.0
3582,ICC6840867447,cpc,15.0
3583,ICC6842436694,cpc,15.0
3584,ICC6843702960,cpc,15.0
3585,ICC6844313279,cpc,15.0
3586,ICC6844455962,cpc,15.0
3587,ICC6846022313,cpc,15.0
3588,ICC6846161368,cpc,15.0
3589,ICC6849516423,cpc,15.0
3590,ICC6849832935,cpc,15.0
3591,ICC6858404080,cpc,15.0
3592,ICC6861890600,cpc,15.0
3593,ICC7334874502,cpc,15.0
3594,ICC7335396374,cpc,15.0
3595,ICC7337379106,cpc,15.0
3596,ICC7344052366,cpc,15.0
3597,ICC7839764556,cpc,15.0
3598,ICC7840362595,cpc,15.0
3599,ICC7840580947,cpc,15.0
3600,ICC7840654050,cpc,15.0
3601,ICC7840859205,cpc,15.0
3602,ICC7841286324,cpc,15.0
3603,ICC7841743011,cpc,15.0
3604,ICC7846930612,cpc,15.0
3605,ICC7847031671,cpc,15.0
3606,ICC7849897225,cpc,15.0
3607,ICC7862562309,cpc,15.0
3608,ICC7864270083,cpc,15.0
3609,ICC8194539068,cpc,15.0
3610,ICC8197026280,cpc,15.0
3611,ICC8197843733,cpc,15.0
3612,ICC8199519703,cpc,15.0
3613,ICC8206919270,cpc,15.0
3614,ICC8694922795,cpc,15.0
3615,ICC8695512218,cpc,15.0
3616,ICC8696155565,cpc,15.0
3617,ICC8696708951,cpc,15.0
3618,ICC8698536102,cpc,15.0
3619,ICC8698934180,cpc,15.0
3620,ICC8710344362,cpc,15.0
3621,ICC8713263968,cpc,15.0
3622,ICC9196705093,cpc,15.0
3623,ICC9196932073,cpc,15.0
3624,ICC9199206296,cpc,15.0
3625,ICC9207013905,cpc,15.0
3626,ICC9694072237,cpc,15.0
3627,ICC9694390055,cpc,15.0
3628,ICC9696036474,cpc,15.0
3629,ICC9696038991,cpc,15.0
3630,ICC9698999273,cpc,15.0
3631,ICC9699480745,cpc,15.0
3632,ICC9703830315,cpc,15.0
3633,ICC9707464199,cpc,15.0
3634,ICC9712078553,cpc,15.0
3635,ICC9714058597,cpc,15.0
3637,ICC6338602399,cpc,13.0
3638,8U894163T3575462L,cpc,12.5
3639,5YP60921GC672703T,cpc,11.93
3640,ICC6841645262,cpc,11.0
3641,ICC7337375136,cpc,11.0
3642,ICC7345755456,cpc,11.0
3643,ICC8204470512,cpc,11.0
3644,007792476T515815F,cpc,10.0
3645,00X71624FV824432X,cpc,10.0
3646,01R618791K005413D,cpc,10.0
3647,04S98955YS403111U,cpc,10.0
3648,04V56758JX379571T,cpc,10.0
3649,05270069E3332290X,cpc,10.0
3650,05Y57108PN694034P,cpc,10.0
3651,07R92362MF5301213,cpc,10.0
3652,08P16403MT3204528,cpc,10.0
3653,09G88889A08799515,cpc,10.0
3654,0AP14601YA867112S,cpc,10.0
3655,0BX963375H912380N,cpc,10.0
3656,0CL4354723240421Y,cpc,10.0
3657,0CN37857NE360112T,cpc,10.0
3658,0ED47525R33703428,cpc,10.0
3659,0FE83061XL100814Y,cpc,10.0
3660,0FM14567KC458663C,cpc,10.0
3661,0FY66699P99865822,cpc,10.0
3662,0H7987640S212525P,cpc,10.0
3663,0HD425642J8621421,cpc,10.0
3664,0HU01953BW402340K,cpc,10.0
3665,0J397823NA0041409,cpc,10.0
3666,0JH20523EC7309925,cpc,10.0
3667,0JY77108E70930131,cpc,10.0
3668,0KE55175HM833873F,cpc,10.0
3669,0KR08404FS4180727,cpc,10.0
3670,0L291898TD768261R,cpc,10.0
3671,0L865536PP967321X,cpc,10.0
3672,0MH4336425880294M,cpc,10.0
3673,0MT58558BL9730609,cpc,10.0
3674,0MU91704M65743133,cpc,10.0
3675,0MX608980P704353U,cpc,10.0
3676,0PM70850C6417381N,cpc,10.0
3677,0S7912086Y276200X,cpc,10.0
3678,0SU75666F23388929,cpc,10.0
3679,0T872015N8328911J,cpc,10.0
3680,0UE33136AP428912F,cpc,10.0
3681,0V727094BR9254945,cpc,10.0
3682,0X952413EM206325U,cpc,10.0
3683,0Y530888EV367350F,cpc,10.0
3684,0YG19245T8035135E,cpc,10.0
3685,0YR60249L2836983H,cpc,10.0
3686,10724662R5076942T,cpc,10.0
3687,10K19074WG461884R,cpc,10.0
3688,12214825VD1841014,cpc,10.0
3689,12G858338W1211734,cpc,10.0
3690,12N47415KA650244D,cpc,10.0
3691,12S548392E1039522,cpc,10.0
3692,12V87272B9461193K,cpc,10.0
3693,13164504T7620064U,cpc,10.0
3694,13L76782220173027,cpc,10.0
3695,15M66500EL869662R,cpc,10.0
3696,16179105SV4132237,cpc,10.0
3697,17P920696V964835S,cpc,10.0
3698,17T62605S55157834,cpc,10.0
3699,18641245Y27848240,cpc,10.0
3700,19A971725A2109306,cpc,10.0
3701,19J57724UT634711B,cpc,10.0
3702,1AJ62871F61866743,cpc,10.0
3703,1BE829642F733924K,cpc,10.0
3704,1BJ01033GU600281S,cpc,10.0
3705,1C623232RX5035307,cpc,10.0
3706,1DC25098H0667363G,cpc,10.0
3707,1FB30793AR467593E,cpc,10.0
3708,1H88691978127105U,cpc,10.0
3709,1HM50243384823916,cpc,10.0
3710,1HU81171XC311572J,cpc,10.0
3711,1JE68536M6463645X,cpc,10.0
3712,1KV44511RC448934W,cpc,10.0
3713,1MB85695J6557683S,cpc,10.0
3714,1MT94823CE395612L,cpc,10.0
3715,1N3237399F068933B,cpc,10.0
3716,1NB24461F11053628,cpc,10.0
3717,1NB89133E5782983K,cpc,10.0
3718,1R345247LM637932R,cpc,10.0
3719,1RL81862PN658335R,cpc,10.0
3720,1TP73853898328841,cpc,10.0
3721,1UL5852894640150X,cpc,10.0
3722,1W2208739E8350106,cpc,10.0
3723,1X84137026767200L,cpc,10.0
3724,1YW134911B470901W,cpc,10.0
3725,1YY8098998702661T,cpc,10.0
3726,20N6652392216841W,cpc,10.0
3727,21M904987L711681X,cpc,10.0
3728,22W17432DY8580643,cpc,10.0
3729,23305608UX639403N,cpc,10.0
3730,24R69862HT723924J,cpc,10.0
3731,2534366395564290C,cpc,10.0
3732,25354305DE7470039,cpc,10.0
3733,25B85288KG131403P,cpc,10.0
3734,25Y05672GV297724G,cpc,10.0
3735,26J95830DN231945A,cpc,10.0
3736,26U40037VD250544D,cpc,10.0
3737,27142212MV469503A,cpc,10.0
3738,28471230TM252243J,cpc,10.0
3739,2A4000600S449050L,cpc,10.0
3740,2AR50201F2283805F,cpc,10.0
3741,2BU30405SM504553H,cpc,10.0
3742,2C8867785M248440R,cpc,10.0
3743,2E1264229F5927818,cpc,10.0
3744,2FV20882BE7710619,cpc,10.0
3745,2G11999655504094G,cpc,10.0
3746,2HW29569A3369092V,cpc,10.0
3747,2J815942HN903633E,cpc,10.0
3748,2K8667298H179902U,cpc,10.0
3749,2K993852KP9068804,cpc,10.0
3750,2KE83355N93394319,cpc,10.0
3751,2L123182EB149883M,cpc,10.0
3752,2M6529240X9877829,cpc,10.0
3753,2MF771000R002980X,cpc,10.0
3754,2P320629TL6279942,cpc,10.0
3755,2P657242L6591694C,cpc,10.0
3756,2P7604524K050773D,cpc,10.0
3757,2PK8741104891203W,cpc,10.0
3758,2PW6072052015913T,cpc,10.0
3759,2S9733767L1003450,cpc,10.0
3760,2UE30002Y6786333K,cpc,10.0
3761,2UF95632AR6239708,cpc,10.0
3762,2UR11978R6343401B,cpc,10.0
3763,2VL84157GY641354E,cpc,10.0
3764,2WB51875A91914253,cpc,10.0
3765,2X933605KV173982S,cpc,10.0
3766,2XH53111KA325210W,cpc,10.0
3767,30471096HL918902P,cpc,10.0
3768,30N40751D5663483U,cpc,10.0
3769,30P13600WR5665638,cpc,10.0
3770,30T74142FP054170B,cpc,10.0
3771,30V92399B31918815,cpc,10.0
3772,33G72765MJ970340D,cpc,10.0
3773,34Y78807DH181471Y,cpc,10.0
3774,35460095T98008810,cpc,10.0
3775,36A14617YN7079042,cpc,10.0
3776,36P510746F1724634,cpc,10.0
3777,36U48536TH771523V,cpc,10.0
3778,37485761V2706281K,cpc,10.0
3779,37K02226WP659760C,cpc,10.0
3780,394705417K846682V,cpc,10.0
3781,39M07256WL860554F,cpc,10.0
3782,3A500395650953600,cpc,10.0
3783,3AP31813NB8222717,cpc,10.0
3784,3B546231F6612700A,cpc,10.0
3785,3DM34205YD980070W,cpc,10.0
3786,3DN88530EX393393R,cpc,10.0
3787,3EB033414R485351W,cpc,10.0
3788,3EE667990E9673111,cpc,10.0
3789,3G680722WV099882K,cpc,10.0
3790,3GN70295EG0459243,cpc,10.0
3791,3GW7514195282272K,cpc,10.0
3792,3HY5469915710763U,cpc,10.0
3793,3JK264548S489903D,cpc,10.0
3794,3K474990U4906534V,cpc,10.0
3795,3KB92033MD6056000,cpc,10.0
3796,3KS22979T64601625,cpc,10.0
3797,3M412967AM1841106,cpc,10.0
3798,3MR92377Y3118892H,cpc,10.0
3799,3NE55808S07310142,cpc,10.0
3800,3P193007Y3018145U,cpc,10.0
3801,3PV27201TP8423121,cpc,10.0
3802,3SC959616D3792351,cpc,10.0
3803,3SH8344398268532E,cpc,10.0
3804,3ST08348UW3952058,cpc,10.0
3805,3SV75124VJ941910U,cpc,10.0
3806,3T5363240Y7491549,cpc,10.0
3807,3TD65674YN073061H,cpc,10.0
3808,3TK1040534728183P,cpc,10.0
3809,3TX188445M5827812,cpc,10.0
3810,3UG28865F9000184C,cpc,10.0
3811,3VJ1886216558614P,cpc,10.0
3812,3W324103KE431841H,cpc,10.0
3813,3W679611WR023593E,cpc,10.0
3814,3WE77904YP4424714,cpc,10.0
3815,3WH59317XJ496810W,cpc,10.0
3816,3WK80580V3298822B,cpc,10.0
3817,3WN59474KC1050612,cpc,10.0
3818,3X026137D38679217,cpc,10.0
3819,3X4684177M8919742,cpc,10.0
3820,3X503738YE816891P,cpc,10.0
3821,3YM92029GY770260H,cpc,10.0
3822,3YS21838YL427981X,cpc,10.0
3823,40467765DB815282D,cpc,10.0
3824,40P13552PU8648922,cpc,10.0
3825,40U64842N82187610,cpc,10.0
3826,42N87583TX3111903,cpc,10.0
3827,42S85387F66681743,cpc,10.0
3828,438524283F838650S,cpc,10.0
3829,444083946X014394W,cpc,10.0
3830,44T154961K3175933,cpc,10.0
3831,45A48673PP8066404,cpc,10.0
3832,46U109147G802622G,cpc,10.0
3833,46V006500N792680J,cpc,10.0
3834,4AA931855P710722U,cpc,10.0
3835,4AH01601TS524860Y,cpc,10.0
3836,4B285676284992150,cpc,10.0
3837,4CS93265F5804810U,cpc,10.0
3838,4D8527596P7791400,cpc,10.0
3839,4DH58755907180129,cpc,10.0
3840,4DM81052SJ0626139,cpc,10.0
3841,4E249619T2994832F,cpc,10.0
3842,4EG21521L8592132T,cpc,10.0
3843,4EH14572KT194535L,cpc,10.0
3844,4EV6216274353990C,cpc,10.0
3845,4F119508N40295510,cpc,10.0
3846,4F914858HP1169159,cpc,10.0
3847,4F998654M1746805D,cpc,10.0
3848,4FN26935P4749110E,cpc,10.0
3849,4FV16912292780121,cpc,10.0
3850,4GC4734742484551G,cpc,10.0
3851,4GF52537V44774340,cpc,10.0
3852,4HM26111NM370863E,cpc,10.0
3853,4HU00345978244738,cpc,10.0
3854,4HU50676RX751152A,cpc,10.0
3855,4J69459843528835Y,cpc,10.0
3856,4JE26570H5290633T,cpc,10.0
3857,4LC87042WM956944L,cpc,10.0
3858,4LF342118S443900E,cpc,10.0
3859,4LT75269RY456203D,cpc,10.0
3860,4MS991551X309414A,cpc,10.0
3861,4N362447W36854147,cpc,10.0
3862,4N880885K2548302A,cpc,10.0
3863,4PW359002F309622S,cpc,10.0
3864,4RJ28970BU167400V,cpc,10.0
3865,4S151729X1801463J,cpc,10.0
3866,4SU18282V2237792Y,cpc,10.0
3867,4SW86622EK795020C,cpc,10.0
3868,4TD27973LJ8206111,cpc,10.0
3869,4TY863476M296512T,cpc,10.0
3870,4UW52408P0372630U,cpc,10.0
3871,4VB9900781480464C,cpc,10.0
3872,4VP77508V44309034,cpc,10.0
3873,4W722695EB0822032,cpc,10.0
3874,4WH14053WC306181W,cpc,10.0
3875,4X265279787999014,cpc,10.0
3876,4XJ57100YA315301C,cpc,10.0
3877,4Y9414738A513860B,cpc,10.0
3878,4YU378536X993231B,cpc,10.0
3879,50H21548453617221,cpc,10.0
3880,50X33056R6283515D,cpc,10.0
3881,524636918K496402V,cpc,10.0
3882,53A1378666189054A,cpc,10.0
3883,54A703110M2821350,cpc,10.0
3884,54S05837M9378554B,cpc,10.0
3885,55P14703EE627464G,cpc,10.0
3886,566201698A9122818,cpc,10.0
3887,56J22502CM743752C,cpc,10.0
3888,56W23903BD865034X,cpc,10.0
3889,56Y24820XN3674624,cpc,10.0
3890,56Y48017A8866592C,cpc,10.0
3891,57619486SF405624H,cpc,10.0
3892,57K05441F9466404P,cpc,10.0
3893,58S04842767891501,cpc,10.0
3894,58X50022JY500833K,cpc,10.0
3895,59V60696LG385060C,cpc,10.0
3896,5AY30780E8054710V,cpc,10.0
3897,5B220507AC723105X,cpc,10.0
3898,5DD050705D3136532,cpc,10.0
3899,5ED79875VJ879854G,cpc,10.0
3900,5EF706823T0338534,cpc,10.0
3901,5EJ13425W22729505,cpc,10.0
3902,5EX428558D325445Y,cpc,10.0
3903,5F2306885V7242823,cpc,10.0
3904,5FU3806388426692B,cpc,10.0
3905,5G320259Y0223083L,cpc,10.0
3906,5G3639828C324645M,cpc,10.0
3907,5LT014710V6162506,cpc,10.0
3908,5LV43164K34748910,cpc,10.0
3909,5N124504KJ827372W,cpc,10.0
3910,5NM645455M6292422,cpc,10.0
3911,5NS09285KJ9621036,cpc,10.0
3912,5NW17235B7411213F,cpc,10.0
3913,5NW79839G4973722N,cpc,10.0
3914,5NX923473X044430B,cpc,10.0
3915,5P176597K9341664V,cpc,10.0
3916,5P317219MC253311N,cpc,10.0
3917,5P563837VP864922G,cpc,10.0
3918,5PB28026V6920835B,cpc,10.0
3919,5PB55957RK319142W,cpc,10.0
3920,5PN796138B5127029,cpc,10.0
3921,5RH81465FM556862V,cpc,10.0
3922,5TP61916RD534060H,cpc,10.0
3923,5TU25011VM796684S,cpc,10.0
3924,5U0160439S803020G,cpc,10.0
3925,5UN27166GX9124059,cpc,10.0
3926,5UV81985CL9683209,cpc,10.0
3927,5UW65568ER795242S,cpc,10.0
3928,5W063645KE2034456,cpc,10.0
3929,5W5819442Y308922T,cpc,10.0
3930,5WM69683C55739114,cpc,10.0
3931,5WU64114B8657491B,cpc,10.0
3932,5X8883515J8524604,cpc,10.0
3933,5YY03800TR558803T,cpc,10.0
3934,60F419071T516214S,cpc,10.0
3935,61D258161W474203D,cpc,10.0
3936,62H92229NE072100F,cpc,10.0
3937,62K8438114782745Y,cpc,10.0
3938,62R951556R746034J,cpc,10.0
3939,63G13520J4132614G,cpc,10.0
3940,63W64287XS805724W,cpc,10.0
3941,64439088FJ316803J,cpc,10.0
3942,64E140089F2350356,cpc,10.0
3943,65438973BL6663420,cpc,10.0
3944,66X01175XY512512J,cpc,10.0
3945,67356334D7254870B,cpc,10.0
3946,67C212220M131901L,cpc,10.0
3947,67Y85740RG031425X,cpc,10.0
3948,6AM16689CL161870T,cpc,10.0
3949,6AR40595W7511532V,cpc,10.0
3950,6BB1147584825805G,cpc,10.0
3951,6BS30071NH0564947,cpc,10.0
3952,6CV5799881182833H,cpc,10.0
3953,6DF6386313497031J,cpc,10.0
3954,6DJ47646N6168713H,cpc,10.0
3955,6DW56990YG258203R,cpc,10.0
3956,6EA21789UK714371A,cpc,10.0
3957,6F310800KA855941W,cpc,10.0
3958,6FP05700VV180052J,cpc,10.0
3959,6FY741769K145510N,cpc,10.0
3960,6H668525RT515230E,cpc,10.0
3961,6HM97089M51679847,cpc,10.0
3962,6HN08982W1813483U,cpc,10.0
3963,6JD82062VP8080416,cpc,10.0
3964,6KA55984P51864645,cpc,10.0
3965,6KN68013AK132080H,cpc,10.0
3966,6KU980855M432600E,cpc,10.0
3967,6L6762839V2595043,cpc,10.0
3968,6LP65782LJ030614F,cpc,10.0
3969,6N65102126479232G,cpc,10.0
3970,6NU56971L4788554E,cpc,10.0
3971,6P274355SA9960727,cpc,10.0
3972,6PK50412FW2171032,cpc,10.0
3973,6SJ20367KS841653V,cpc,10.0
3974,6T42720463818143D,cpc,10.0
3975,6TY33295G3196822W,cpc,10.0
3976,6VD398312R564762X,cpc,10.0
3977,6VS56032MS8758223,cpc,10.0
3978,6VX505153A1144844,cpc,10.0
3979,6WD34319UC5542728,cpc,10.0
3980,6WM951861R567215U,cpc,10.0
3981,6Y5403618W143374V,cpc,10.0
3982,70L89476D49691841,cpc,10.0
3983,70X18844W2041181M,cpc,10.0
3984,71C37278LD7281549,cpc,10.0
3985,71H58349LR834060D,cpc,10.0
3986,71J996277H616325R,cpc,10.0
3987,72L05458FF8312005,cpc,10.0
3988,72V64413GP9971025,cpc,10.0
3989,73674925S6864534V,cpc,10.0
3990,74S35511S8979194M,cpc,10.0
3991,753223431Y566592V,cpc,10.0
3992,75A29705A59641510,cpc,10.0
3993,762315308H479153R,cpc,10.0
3994,76A08835M47559638,cpc,10.0
3995,76X10139BE901714N,cpc,10.0
3996,77B51372RP1898533,cpc,10.0
3997,77E12339KB155903Y,cpc,10.0
3998,77P17507WG7697721,cpc,10.0
3999,77S561367D969462A,cpc,10.0
4000,782988779Y783435U,cpc,10.0
4001,79U99187EF283923P,cpc,10.0
4002,7A08064861334632E,cpc,10.0
4003,7A137214PR467853G,cpc,10.0
4004,7C089418YB797700P,cpc,10.0
4005,7CR77437814319626,cpc,10.0
4006,7CY16133T4884305T,cpc,10.0
4007,7CY49740K0445270J,cpc,10.0
4008,7D001126WV536581P,cpc,10.0
4009,7DC02144RY3234722,cpc,10.0
4010,7E125069Y8647701B,cpc,10.0
4011,7F388425HP4752107,cpc,10.0
4012,7FB775888Y9156600,cpc,10.0
4013,7FC972140K2218611,cpc,10.0
4014,7FX027996G3374030,cpc,10.0
4015,7G712397H55389001,cpc,10.0
4016,7GG90918LG882134D,cpc,10.0
4017,7H152127YN991671A,cpc,10.0
4018,7HM686675C379684U,cpc,10.0
4019,7HS959083J193045K,cpc,10.0
4020,7HU79979W8273843L,cpc,10.0
4021,7J4931241U904382C,cpc,10.0
4022,7J553722RU748062A,cpc,10.0
4023,7KP20424E25605824,cpc,10.0
4024,7L5014263E1777719,cpc,10.0
4025,7L7406061E311820F,cpc,10.0
4026,7LK7051099953401J,cpc,10.0
4027,7LU32812Y2530334L,cpc,10.0
4028,7M905262K68611414,cpc,10.0
4029,7ML61044VG153715N,cpc,10.0
4030,7PC58401H3565531X,cpc,10.0
4031,7PC720331J783845E,cpc,10.0
4032,7RE416408H380491B,cpc,10.0
4033,7TP245378N456290E,cpc,10.0
4034,7VP99513L1125914R,cpc,10.0
4035,7WR123477U3511810,cpc,10.0
4036,7X163103J58140940,cpc,10.0
4037,7XR45659UF315215U,cpc,10.0
4038,7Y145486DJ750394T,cpc,10.0
4039,7Y957075ND908970X,cpc,10.0
4040,81976581S8684645C,cpc,10.0
4041,81P759791R9662919,cpc,10.0
4042,82D35691MG7965939,cpc,10.0
4043,82U96883D0371473X,cpc,10.0
4044,82X735869U194420C,cpc,10.0
4045,83953853XB9454739,cpc,10.0
4046,83E63408LT190553J,cpc,10.0
4047,83N83824L76915932,cpc,10.0
4048,83R33581100138058,cpc,10.0
4049,83S36096HH576424N,cpc,10.0
4050,84290220W6228415A,cpc,10.0
4051,84B96795033331406,cpc,10.0
4052,84D86291A2862760Y,cpc,10.0
4053,85A49172H0225594L,cpc,10.0
4054,85H11727XD279090L,cpc,10.0
4055,85P53952SG466342B,cpc,10.0
4056,86649333XW949321X,cpc,10.0
4057,86A82715EG241431U,cpc,10.0
4058,88W62709RP502684H,cpc,10.0
4059,89A65256WR190745E,cpc,10.0
4060,89E897347B167602C,cpc,10.0
4061,8A050206NT8638344,cpc,10.0
4062,8CM588745S6106338,cpc,10.0
4063,8DP97604N4094581R,cpc,10.0
4064,8DS49802PG011074S,cpc,10.0
4065,8E107280BR866822G,cpc,10.0
4066,8F8163670A481091D,cpc,10.0
4067,8FG845947G353651V,cpc,10.0
4068,8FR960638E871342D,cpc,10.0
4069,8G917833WW806893V,cpc,10.0
4070,8GM48854NH141182L,cpc,10.0
4071,8HB32728UX763101G,cpc,10.0
4072,8HK411182J915353S,cpc,10.0
4073,8HL81367BB7077836,cpc,10.0
4074,8J202891VJ799620K,cpc,10.0
4075,8JK474318S276902U,cpc,10.0
4076,8K594853XS8594538,cpc,10.0
4077,8KG45701U5101745D,cpc,10.0
4078,8KN381438H813434H,cpc,10.0
4079,8KP97065MD847424W,cpc,10.0
4080,8LX292471M781802S,cpc,10.0
4081,8M484399S1884164H,cpc,10.0
4082,8MR76003YV458194C,cpc,10.0
4083,8N48712671050604X,cpc,10.0
4084,8ND603071Y680631N,cpc,10.0
4085,8NG48269BS095894L,cpc,10.0
4086,8R826332RM166423K,cpc,10.0
4087,8R844342N8816844X,cpc,10.0
4088,8R86235675900545J,cpc,10.0
4089,8RC02183D65370729,cpc,10.0
4090,8RL08218803888609,cpc,10.0
4091,8SA808242B824961E,cpc,10.0
4092,8SS66852R8771190M,cpc,10.0
4093,8T2202386F924403E,cpc,10.0
4094,8U864707YL663733A,cpc,10.0
4095,8UC51817225505344,cpc,10.0
4096,8V040142585804453,cpc,10.0
4097,8V212375AD506831L,cpc,10.0
4098,8VN00687CG343060C,cpc,10.0
4099,8W141123A6066735K,cpc,10.0
4100,8W3656742N108454M,cpc,10.0
4101,8W48500626076224L,cpc,10.0
4102,8XD36367909584621,cpc,10.0
4103,8XH44773UM750742U,cpc,10.0
4104,8YX175604M195505L,cpc,10.0
4105,90M44770CY961023W,cpc,10.0
4106,91171224RB985344G,cpc,10.0
4107,916198739E7132513,cpc,10.0
4108,917432542J330271K,cpc,10.0
4109,91C28320A4784233L,cpc,10.0
4110,920996664F4216501,cpc,10.0
4111,93D11098JD674253U,cpc,10.0
4112,93G02950LR981252U,cpc,10.0
4113,94A08025PY103553S,cpc,10.0
4114,94G44025BN2767119,cpc,10.0
4115,95173602L82376832,cpc,10.0
4116,95664012B5024294Y,cpc,10.0
4117,95942220WG0073509,cpc,10.0
4118,96870257DM779800C,cpc,10.0
4119,97C61207BC1651825,cpc,10.0
4120,98D3524488702510W,cpc,10.0
4121,98W49154SN1085147,cpc,10.0
4122,991112301P4974359,cpc,10.0
4123,9A1261911M4918622,cpc,10.0
4124,9A425811H5272934W,cpc,10.0
4125,9AE58122RU521073B,cpc,10.0
4126,9BF48767LE4360907,cpc,10.0
4127,9BY491810L018954C,cpc,10.0
4128,9C028610AG8264003,cpc,10.0
4129,9C486291RX1778020,cpc,10.0
4130,9C524524EP568261K,cpc,10.0
4131,9C93524867579100N,cpc,10.0
4132,9CH91299MX093984N,cpc,10.0
4133,9D345884EG574212X,cpc,10.0
4134,9DB32395P7494781F,cpc,10.0
4135,9H643428FC7072215,cpc,10.0
4136,9HB35577VS694361S,cpc,10.0
4137,9HB69807K60243131,cpc,10.0
4138,9JA67563YN246505M,cpc,10.0
4139,9KR37915EL6957617,cpc,10.0
4140,9L4590862D9699108,cpc,10.0
4141,9LF27674D38546412,cpc,10.0
4142,9LT66487DA367171W,cpc,10.0
4143,9P123255KV3616924,cpc,10.0
4144,9PB20399WH955851M,cpc,10.0
4145,9PH36072D4434163B,cpc,10.0
4146,9R111056KP2823747,cpc,10.0
4147,9R706347LB492972J,cpc,10.0
4148,9S702286JC4872639,cpc,10.0
4149,9S7845985J038241F,cpc,10.0
4150,9UE37693319849447,cpc,10.0
4151,9UL823085S518652S,cpc,10.0
4152,9XF8863753975215U,cpc,10.0
4153,9XG56804JC834732J,cpc,10.0
4154,9XJ25762MK866714J,cpc,10.0
4155,9XK66360RS220361T,cpc,10.0
4156,9Y363030N95455746,cpc,10.0
4157,9YE12700G3445263S,cpc,10.0
4158,ICC6335083833,cpc,10.0
4159,ICC6335397756,cpc,10.0
4160,ICC6335508537,cpc,10.0
4161,ICC6335785956,cpc,10.0
4162,ICC6335892782,cpc,10.0
4163,ICC6335907714,cpc,10.0
4164,ICC6336380560,cpc,10.0
4165,ICC6336426275,cpc,10.0
4166,ICC6336525429,cpc,10.0
4167,ICC6336532025,cpc,10.0
4168,ICC6336779151,cpc,10.0
4169,ICC6336849137,cpc,10.0
4170,ICC6336960341,cpc,10.0
4171,ICC6337029818,cpc,10.0
4172,ICC6337171796,cpc,10.0
4173,ICC6337292668,cpc,10.0
4174,ICC6337314265,cpc,10.0
4175,ICC6337542277,cpc,10.0
4176,ICC6338045893,cpc,10.0
4177,ICC6338381841,cpc,10.0
4178,ICC6338399083,cpc,10.0
4179,ICC6338502330,cpc,10.0
4180,ICC6338661008,cpc,10.0
4181,ICC6338795495,cpc,10.0
4182,ICC6339195332,cpc,10.0
4183,ICC6339376487,cpc,10.0
4184,ICC6339383466,cpc,10.0
4185,ICC6339438708,cpc,10.0
4186,ICC6339870582,cpc,10.0
4187,ICC6340523510,cpc,10.0
4188,ICC6340991783,cpc,10.0
4189,ICC6341073712,cpc,10.0
4190,ICC6343189541,cpc,10.0
4191,ICC6344637686,cpc,10.0
4192,ICC6345839275,cpc,10.0
4193,ICC6345840741,cpc,10.0
4194,ICC6346179594,cpc,10.0
4195,ICC6350958718,cpc,10.0
4196,ICC6351388586,cpc,10.0
4197,ICC6351614732,cpc,10.0
4198,ICC6353761748,cpc,10.0
4199,ICC6357950687,cpc,10.0
4200,ICC6840819888,cpc,10.0
4201,ICC6841044854,cpc,10.0
4202,ICC6841288688,cpc,10.0
4203,ICC6841468940,cpc,10.0
4204,ICC6841490474,cpc,10.0
4205,ICC6841559050,cpc,10.0
4206,ICC6841561284,cpc,10.0
4207,ICC6841618281,cpc,10.0
4208,ICC6841860731,cpc,10.0
4209,ICC6841873946,cpc,10.0
4210,ICC6841925393,cpc,10.0
4211,ICC6842259533,cpc,10.0
4212,ICC6842457521,cpc,10.0
4213,ICC6842678068,cpc,10.0
